,quote_date,shop_code,item_id_raw,region,price,indicator_box,item_id,description
31353147,1991-06-01,89.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31353161,1994-07-01,111.0,510201,2.0,49.98,,510201,WOMEN'S SUIT
31353172,1995-07-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31353196,1996-12-01,96.0,510201,2.0,264.0,,510201,WOMEN'S SUIT
31353197,1996-06-01,282.0,510201,2.0,42.0,C,510201,WOMEN'S SUIT
31353234,1992-10-01,93.0,510201,2.0,59.990002,,510201,WOMEN'S SUIT
31353239,1995-03-01,152.0,510201,2.0,44.0,S,510201,WOMEN'S SUIT
31353242,1996-09-01,238.0,510201,2.0,60.0,Q,510201,WOMEN'S SUIT
31353258,1996-11-01,45.0,510201,2.0,143.98,,510201,WOMEN'S SUIT
31353259,1992-05-01,117.0,510201,2.0,32.98,,510201,WOMEN'S SUIT
31353264,1995-12-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31353265,1996-07-01,245.0,510201,2.0,82.5,C,510201,WOMEN'S SUIT
31353266,1996-08-01,245.0,510201,2.0,82.5,,510201,WOMEN'S SUIT
31353274,1996-02-01,51.0,510201,2.0,525.0,,510201,WOMEN'S SUIT
31353295,1997-01-01,36.0,510201,2.0,68.0,,510201,WOMEN'S SUIT
31353300,1995-12-01,130.0,510201,2.0,59.98,C,510201,WOMEN'S SUIT
31353325,1991-06-01,10.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31353332,1991-02-01,128.0,510201,2.0,45.0,,510201,WOMEN'S SUIT
31353338,1992-01-01,64.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31353343,1996-06-01,152.0,510201,2.0,77.5,C,510201,WOMEN'S SUIT
31353376,1993-04-01,70.0,510201,2.0,69.940002,,510201,WOMEN'S SUIT
31353394,1992-06-01,136.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31353432,1988-09-01,45.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31353434,1996-07-01,236.0,510201,2.0,33.0,,510201,WOMEN'S SUIT
31353445,1992-07-01,4.0,510201,2.0,59.0,,510201,WOMEN'S SUIT
31353450,1994-04-01,70.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31353468,1996-04-01,282.0,510201,2.0,29.98,,510201,WOMEN'S SUIT
31353498,1997-01-01,225.0,510201,2.0,72.989998,,510201,WOMEN'S SUIT
31353527,1990-10-01,35.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31353564,1992-12-01,61.0,510201,2.0,50.0,,510201,WOMEN'S SUIT
31353570,1996-06-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31353571,1996-03-01,48.0,510201,2.0,34.990002,,510201,WOMEN'S SUIT
31353572,1996-12-01,247.0,510201,2.0,72.0,C,510201,WOMEN'S SUIT
31353575,1993-01-01,86.0,510201,2.0,64.980003,,510201,WOMEN'S SUIT
31353582,1990-06-01,64.0,510201,2.0,35.0,,510201,WOMEN'S SUIT
31353586,1993-02-01,86.0,510201,2.0,64.980003,,510201,WOMEN'S SUIT
31353587,1996-09-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31353589,1992-10-01,34.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31353590,1993-05-01,40.0,510201,2.0,32.98,S,510201,WOMEN'S SUIT
31353591,1993-07-01,93.0,510201,2.0,64.0,S,510201,WOMEN'S SUIT
31353648,1994-02-01,4.0,510201,2.0,35.080002,,510201,WOMEN'S SUIT
31353650,1993-09-01,36.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31353656,1991-11-01,152.0,510201,2.0,52.990002,,510201,WOMEN'S SUIT
31353664,1989-06-01,10.0,510201,2.0,44.990002,,510201,WOMEN'S SUIT
31353668,1996-02-01,231.0,510201,2.0,82.5,,510201,WOMEN'S SUIT
31353672,1996-04-01,115.0,510201,2.0,67.5,S,510201,WOMEN'S SUIT
31353676,1992-06-01,100.0,510201,2.0,49.939999,,510201,WOMEN'S SUIT
31353681,1996-10-01,48.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31353695,1996-03-01,86.0,510201,2.0,35.0,,510201,WOMEN'S SUIT
31353706,1994-05-01,25.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31353719,1996-12-01,225.0,510201,2.0,72.989998,,510201,WOMEN'S SUIT
31353724,1993-08-01,36.0,510201,2.0,44.990002,R,510201,WOMEN'S SUIT
31353735,1993-06-01,81.0,510201,2.0,46.98,,510201,WOMEN'S SUIT
31353756,1990-06-01,34.0,510201,2.0,59.990002,,510201,WOMEN'S SUIT
31353769,1996-10-01,40.0,510201,2.0,62.0,,510201,WOMEN'S SUIT
31353774,1991-11-01,34.0,510201,2.0,37.990002,,510201,WOMEN'S SUIT
31353784,1993-03-01,64.0,510201,2.0,42.98,,510201,WOMEN'S SUIT
31353790,1991-09-01,85.0,510201,2.0,43.299999,,510201,WOMEN'S SUIT
31353801,1995-07-01,61.0,510201,2.0,62.98,,510201,WOMEN'S SUIT
31353811,1997-01-01,50.0,510201,2.0,79.980003,,510201,WOMEN'S SUIT
31353826,1993-04-01,4.0,510201,2.0,119.0,,510201,WOMEN'S SUIT
31353836,1994-09-01,174.0,510201,2.0,26.950001,,510201,WOMEN'S SUIT
31353840,1991-02-01,34.0,510201,2.0,12.99,,510201,WOMEN'S SUIT
31353853,1993-04-01,806.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31353884,1993-02-01,81.0,510201,2.0,36.98,C,510201,WOMEN'S SUIT
31353890,1996-01-01,46.0,510201,2.0,110.0,,510201,WOMEN'S SUIT
31353905,1992-09-01,70.0,510201,2.0,69.940002,,510201,WOMEN'S SUIT
31353923,1996-10-01,111.0,510201,2.0,44.990002,S,510201,WOMEN'S SUIT
31353924,1994-10-01,45.0,510201,2.0,98.980003,S,510201,WOMEN'S SUIT
31353940,1997-01-01,94.0,510201,2.0,120.0,S,510201,WOMEN'S SUIT
31353947,1996-06-01,80.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31353956,1996-10-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31353969,1996-04-01,294.0,510201,2.0,64.989998,C,510201,WOMEN'S SUIT
31353974,1992-02-01,10.0,510201,2.0,69.980003,,510201,WOMEN'S SUIT
31353979,1991-12-01,85.0,510201,2.0,74.980003,,510201,WOMEN'S SUIT
31353982,1992-12-01,111.0,510201,2.0,56.98,,510201,WOMEN'S SUIT
31353983,1996-08-01,128.0,510201,2.0,70.0,C,510201,WOMEN'S SUIT
31353985,1990-04-01,75.0,510201,2.0,56.990002,,510201,WOMEN'S SUIT
31353996,1995-06-01,70.0,510201,2.0,105.0,,510201,WOMEN'S SUIT
31353999,1993-10-01,4.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31354003,1996-02-01,40.0,510201,2.0,61.990002,,510201,WOMEN'S SUIT
31354008,1991-03-01,56.0,510201,2.0,44.990002,,510201,WOMEN'S SUIT
31354017,1992-06-01,46.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31354068,1994-03-01,4.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31354098,1992-03-01,80.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31354111,1989-07-01,34.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31354126,1996-07-01,130.0,510201,2.0,59.98,,510201,WOMEN'S SUIT
31354153,1993-10-01,36.0,510201,2.0,49.990002,C,510201,WOMEN'S SUIT
31354181,1996-01-01,3.0,510201,2.0,168.99001,S,510201,WOMEN'S SUIT
31354184,1994-09-01,64.0,510201,2.0,43.98,,510201,WOMEN'S SUIT
31354217,1996-06-01,232.0,510201,2.0,75.0,C,510201,WOMEN'S SUIT
31354225,1996-09-01,217.0,510201,2.0,30.0,,510201,WOMEN'S SUIT
31354229,1994-03-01,86.0,510201,2.0,74.980003,,510201,WOMEN'S SUIT
31354234,1996-11-01,36.0,510201,2.0,58.0,S,510201,WOMEN'S SUIT
31354242,1991-08-01,83.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31354245,1992-04-01,85.0,510201,2.0,37.98,,510201,WOMEN'S SUIT
31354297,1995-01-01,3.0,510201,2.0,194.0,S,510201,WOMEN'S SUIT
31354303,1991-10-01,46.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31354307,1994-11-01,6.0,510201,2.0,44.98,C,510201,WOMEN'S SUIT
31354308,1996-05-01,111.0,510201,2.0,77.5,C,510201,WOMEN'S SUIT
31354310,1993-10-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31354326,1993-11-01,70.0,510201,2.0,69.940002,,510201,WOMEN'S SUIT
31354333,1995-09-01,85.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31354346,1995-02-01,806.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31354358,1991-07-01,34.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31354360,1993-07-01,70.0,510201,2.0,44.939999,S,510201,WOMEN'S SUIT
31354361,1990-07-01,75.0,510201,2.0,56.990002,,510201,WOMEN'S SUIT
31354373,1990-02-01,47.0,510201,2.0,59.5,,510201,WOMEN'S SUIT
31354386,1994-11-01,19.0,510201,2.0,59.98,,510201,WOMEN'S SUIT
31354388,1996-10-01,210.0,510201,2.0,40.0,,510201,WOMEN'S SUIT
31354391,1993-03-01,111.0,510201,2.0,59.98,C,510201,WOMEN'S SUIT
31354398,1996-10-01,4.0,510201,2.0,55.0,S,510201,WOMEN'S SUIT
31354412,1996-02-01,188.0,510201,2.0,129.98,,510201,WOMEN'S SUIT
31354436,1997-01-01,245.0,510201,2.0,90.0,C,510201,WOMEN'S SUIT
31354438,1996-12-01,231.0,510201,2.0,85.0,,510201,WOMEN'S SUIT
31354445,1994-06-01,174.0,510201,2.0,26.950001,,510201,WOMEN'S SUIT
31354477,1990-08-01,19.0,510201,2.0,84.989998,,510201,WOMEN'S SUIT
31354480,1995-03-01,19.0,510201,2.0,74.980003,,510201,WOMEN'S SUIT
31354488,1996-08-01,279.0,510201,2.0,28.24,S,510201,WOMEN'S SUIT
31354497,1994-12-01,35.0,510201,2.0,36.98,,510201,WOMEN'S SUIT
31354502,1990-09-01,35.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31354513,1996-10-01,243.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31354525,1994-07-01,806.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31354536,1989-05-01,35.0,510201,2.0,52.990002,,510201,WOMEN'S SUIT
31354545,1992-12-01,6.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31354552,1989-09-01,34.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31354569,1994-07-01,34.0,510201,2.0,23.99,S,510201,WOMEN'S SUIT
31354570,1989-06-01,45.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31354588,1994-05-01,174.0,510201,2.0,26.950001,,510201,WOMEN'S SUIT
31354595,1996-04-01,247.0,510201,2.0,74.0,C,510201,WOMEN'S SUIT
31354602,1995-09-01,130.0,510201,2.0,50.98,,510201,WOMEN'S SUIT
31354608,1996-08-01,84.0,510201,2.0,50.0,,510201,WOMEN'S SUIT
31354619,1995-04-01,806.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31354644,1996-07-01,35.0,510201,2.0,56.0,,510201,WOMEN'S SUIT
31354658,1992-12-01,128.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31354665,1994-01-01,111.0,510201,2.0,56.98,,510201,WOMEN'S SUIT
31354673,1996-02-01,283.0,510201,2.0,42.98,,510201,WOMEN'S SUIT
31354683,1994-09-01,4.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31354684,1993-11-01,4.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31354704,1988-10-01,35.0,510201,2.0,25.0,,510201,WOMEN'S SUIT
31354724,1996-05-01,235.0,510201,2.0,120.0,,510201,WOMEN'S SUIT
31354726,1994-04-01,4.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31354727,1989-07-01,75.0,510201,2.0,55.990002,,510201,WOMEN'S SUIT
31354738,1996-04-01,35.0,510201,2.0,54.990002,,510201,WOMEN'S SUIT
31354741,1996-01-01,80.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31354751,1995-11-01,64.0,510201,2.0,61.98,C,510201,WOMEN'S SUIT
31354755,1993-06-01,70.0,510201,2.0,69.940002,,510201,WOMEN'S SUIT
31354757,1996-06-01,228.0,510201,2.0,57.98,,510201,WOMEN'S SUIT
31354781,1996-05-01,239.0,510201,2.0,135.0,R,510201,WOMEN'S SUIT
31354784,1997-01-01,45.0,510201,2.0,79.989998,S,510201,WOMEN'S SUIT
31354798,1993-12-01,19.0,510201,2.0,29.98,S,510201,WOMEN'S SUIT
31354807,1993-04-01,6.0,510201,2.0,45.98,,510201,WOMEN'S SUIT
31354808,1991-06-01,81.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31354816,1993-03-01,4.0,510201,2.0,34.98,,510201,WOMEN'S SUIT
31354820,1994-11-01,86.0,510201,2.0,54.990002,,510201,WOMEN'S SUIT
31354823,1996-08-01,64.0,510201,2.0,56.0,,510201,WOMEN'S SUIT
31354832,1990-11-01,19.0,510201,2.0,90.0,,510201,WOMEN'S SUIT
31354931,1992-09-01,85.0,510201,2.0,27.98,,510201,WOMEN'S SUIT
31354932,1992-07-01,70.0,510201,2.0,99.949997,,510201,WOMEN'S SUIT
31354951,1995-07-01,174.0,510201,2.0,39.950001,,510201,WOMEN'S SUIT
31354955,1993-11-01,806.0,510201,2.0,109.95,,510201,WOMEN'S SUIT
31354959,1991-11-01,129.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31354987,1991-04-01,61.0,510201,2.0,26.99,,510201,WOMEN'S SUIT
31355009,1996-06-01,77.0,510201,2.0,124.98,C,510201,WOMEN'S SUIT
31355013,1989-10-01,61.0,510201,2.0,139.99001,,510201,WOMEN'S SUIT
31355018,1993-09-01,69.0,510201,2.0,69.940002,,510201,WOMEN'S SUIT
31355020,1991-03-01,132.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31355021,1990-05-01,34.0,510201,2.0,32.990002,,510201,WOMEN'S SUIT
31355027,1992-01-01,132.0,510201,2.0,59.990002,,510201,WOMEN'S SUIT
31355028,1993-03-01,6.0,510201,2.0,45.98,,510201,WOMEN'S SUIT
31355029,1990-05-01,35.0,510201,2.0,54.990002,,510201,WOMEN'S SUIT
31355037,1996-08-01,48.0,510201,2.0,24.99,C,510201,WOMEN'S SUIT
31355039,1996-10-01,1.0,510201,2.0,258.0,,510201,WOMEN'S SUIT
31355052,1996-06-01,130.0,510201,2.0,59.98,,510201,WOMEN'S SUIT
31355060,1992-10-01,100.0,510201,2.0,49.939999,,510201,WOMEN'S SUIT
31355087,1996-09-01,248.0,510201,2.0,59.0,C,510201,WOMEN'S SUIT
31355088,1993-11-01,111.0,510201,2.0,56.98,,510201,WOMEN'S SUIT
31355119,1992-02-01,80.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31355120,1996-06-01,280.0,510201,2.0,97.5,,510201,WOMEN'S SUIT
31355121,1995-04-01,80.0,510201,2.0,115.0,C,510201,WOMEN'S SUIT
31355122,1993-02-01,130.0,510201,2.0,55.0,,510201,WOMEN'S SUIT
31355127,1993-03-01,93.0,510201,2.0,74.980003,,510201,WOMEN'S SUIT
31355135,1995-05-01,113.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31355137,1994-08-01,806.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31355172,1992-10-01,70.0,510201,2.0,69.940002,,510201,WOMEN'S SUIT
31355183,1996-09-01,84.0,510201,2.0,50.0,,510201,WOMEN'S SUIT
31355185,1994-04-01,111.0,510201,2.0,49.98,C,510201,WOMEN'S SUIT
31355225,1994-01-01,130.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31355230,1996-07-01,126.0,510201,2.0,424.0,,510201,WOMEN'S SUIT
31355276,1992-11-01,152.0,510201,2.0,56.98,,510201,WOMEN'S SUIT
31355279,1993-02-01,152.0,510201,2.0,41.650002,S,510201,WOMEN'S SUIT
31355281,1995-03-01,86.0,510201,2.0,90.0,,510201,WOMEN'S SUIT
31355283,1996-07-01,174.0,510201,2.0,34.950001,,510201,WOMEN'S SUIT
31355284,1993-10-01,35.0,510201,2.0,37.98,,510201,WOMEN'S SUIT
31355286,1990-04-01,4.0,510201,2.0,85.0,,510201,WOMEN'S SUIT
31355290,1992-03-01,70.0,510201,2.0,104.95,,510201,WOMEN'S SUIT
31355293,1991-11-01,3.0,510201,2.0,210.0,,510201,WOMEN'S SUIT
31355308,1994-02-01,93.0,510201,2.0,92.980003,Q,510201,WOMEN'S SUIT
31355312,1992-04-01,61.0,510201,2.0,50.990002,,510201,WOMEN'S SUIT
31355322,1993-08-01,34.0,510201,2.0,22.92,,510201,WOMEN'S SUIT
31355362,1996-10-01,96.0,510201,2.0,264.0,,510201,WOMEN'S SUIT
31355386,1993-12-01,152.0,510201,2.0,55.98,,510201,WOMEN'S SUIT
31355389,1995-05-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31355399,1988-09-01,10.0,510201,2.0,59.990002,,510201,WOMEN'S SUIT
31355428,1996-05-01,34.0,510201,2.0,238.0,,510201,WOMEN'S SUIT
31355431,1994-04-01,106.0,510201,2.0,38.98,S,510201,WOMEN'S SUIT
31355439,1995-07-01,4.0,510201,2.0,79.980003,C,510201,WOMEN'S SUIT
31355452,1995-07-01,64.0,510201,2.0,45.740002,S,510201,WOMEN'S SUIT
31355460,1991-08-01,46.0,510201,2.0,105.0,,510201,WOMEN'S SUIT
31355463,1993-05-01,806.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31355471,1993-03-01,59.0,510201,2.0,49.98,,510201,WOMEN'S SUIT
31355483,1996-12-01,152.0,510201,2.0,80.0,C,510201,WOMEN'S SUIT
31355498,1996-05-01,188.0,510201,2.0,129.99001,,510201,WOMEN'S SUIT
31355508,1996-08-01,115.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31355515,1994-05-01,45.0,510201,2.0,139.98,,510201,WOMEN'S SUIT
31355517,1995-10-01,35.0,510201,2.0,61.98,,510201,WOMEN'S SUIT
31355518,1994-03-01,70.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31355523,1996-09-01,247.0,510201,2.0,68.0,,510201,WOMEN'S SUIT
31355526,1994-03-01,69.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31355544,1997-01-01,283.0,510201,2.0,39.98,C,510201,WOMEN'S SUIT
31355555,1995-09-01,128.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31355565,1991-05-01,19.0,510201,2.0,90.0,,510201,WOMEN'S SUIT
31355570,1996-12-01,136.0,510201,2.0,110.0,C,510201,WOMEN'S SUIT
31355574,1993-12-01,86.0,510201,2.0,69.980003,,510201,WOMEN'S SUIT
31355583,1993-07-01,40.0,510201,2.0,32.98,S,510201,WOMEN'S SUIT
31355594,1996-12-01,19.0,510201,2.0,59.959999,C,510201,WOMEN'S SUIT
31355596,1996-09-01,45.0,510201,2.0,143.98,C,510201,WOMEN'S SUIT
31355632,1992-10-01,35.0,510201,2.0,32.98,,510201,WOMEN'S SUIT
31355646,1994-02-01,174.0,510201,2.0,26.5,,510201,WOMEN'S SUIT
31355685,1993-01-01,46.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31355701,1992-06-01,128.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31355726,1992-06-01,61.0,510201,2.0,44.0,,510201,WOMEN'S SUIT
31355731,1994-02-01,6.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31355734,1995-01-01,111.0,510201,2.0,52.0,,510201,WOMEN'S SUIT
31355736,1991-06-01,83.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31355740,1996-04-01,81.0,510201,2.0,49.98,,510201,WOMEN'S SUIT
31355748,1996-12-01,51.0,510201,2.0,179.95,,510201,WOMEN'S SUIT
31355802,1994-04-01,64.0,510201,2.0,37.98,,510201,WOMEN'S SUIT
31355808,1992-05-01,174.0,510201,2.0,25.950001,,510201,WOMEN'S SUIT
31355815,1994-07-01,80.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31355828,1992-10-01,111.0,510201,2.0,56.98,,510201,WOMEN'S SUIT
31355832,1989-09-01,75.0,510201,2.0,55.990002,,510201,WOMEN'S SUIT
31355833,1996-11-01,64.0,510201,2.0,72.0,C,510201,WOMEN'S SUIT
31355835,1996-04-01,130.0,510201,2.0,59.98,C,510201,WOMEN'S SUIT
31355872,1991-08-01,35.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31355902,1992-06-01,85.0,510201,2.0,37.98,,510201,WOMEN'S SUIT
31355910,1994-01-01,19.0,510201,2.0,29.98,S,510201,WOMEN'S SUIT
31355914,1996-04-01,86.0,510201,2.0,35.0,,510201,WOMEN'S SUIT
31355935,1992-08-01,128.0,510201,2.0,19.99,,510201,WOMEN'S SUIT
31355948,1988-12-01,55.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31355949,1992-02-01,34.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31355950,1995-11-01,115.0,510201,2.0,75.0,R,510201,WOMEN'S SUIT
31355953,1996-10-01,238.0,510201,2.0,60.0,Q,510201,WOMEN'S SUIT
31355959,1995-05-01,152.0,510201,2.0,65.0,C,510201,WOMEN'S SUIT
31355964,1991-08-01,129.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31356029,1993-09-01,106.0,510201,2.0,35.0,,510201,WOMEN'S SUIT
31356041,1996-11-01,35.0,510201,2.0,65.0,,510201,WOMEN'S SUIT
31356068,1994-06-01,106.0,510201,2.0,26.98,S,510201,WOMEN'S SUIT
31356074,1996-01-01,111.0,510201,2.0,72.5,C,510201,WOMEN'S SUIT
31356084,1996-03-01,247.0,510201,2.0,69.980003,,510201,WOMEN'S SUIT
31356095,1996-09-01,70.0,510201,2.0,110.0,,510201,WOMEN'S SUIT
31356109,1995-05-01,74.0,510201,2.0,45.0,C,510201,WOMEN'S SUIT
31356111,1996-12-01,235.0,510201,2.0,53.0,C,510201,WOMEN'S SUIT
31356124,1996-11-01,279.0,510201,2.0,63.0,R,510201,WOMEN'S SUIT
31356128,1995-11-01,4.0,510201,2.0,65.0,S,510201,WOMEN'S SUIT
31356159,1995-01-01,128.0,510201,2.0,34.990002,,510201,WOMEN'S SUIT
31356163,1995-09-01,81.0,510201,2.0,49.98,,510201,WOMEN'S SUIT
31356165,1993-04-01,35.0,510201,2.0,37.98,,510201,WOMEN'S SUIT
31356173,1996-10-01,806.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31356186,1994-10-01,93.0,510201,2.0,74.0,S,510201,WOMEN'S SUIT
31356188,1996-05-01,236.0,510201,2.0,44.98,S,510201,WOMEN'S SUIT
31356198,1993-10-01,3.0,510201,2.0,220.0,,510201,WOMEN'S SUIT
31356223,1996-02-01,35.0,510201,2.0,56.990002,,510201,WOMEN'S SUIT
31356244,1988-04-01,4.0,510201,2.0,85.0,,510201,WOMEN'S SUIT
31356283,1988-06-01,4.0,510201,2.0,85.0,,510201,WOMEN'S SUIT
31356284,1996-10-01,152.0,510201,2.0,60.0,S,510201,WOMEN'S SUIT
31356285,1996-05-01,283.0,510201,2.0,36.98,C,510201,WOMEN'S SUIT
31356287,1994-11-01,64.0,510201,2.0,36.98,S,510201,WOMEN'S SUIT
31356288,1996-10-01,77.0,510201,2.0,99.980003,C,510201,WOMEN'S SUIT
31356290,1992-01-01,36.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31356297,1995-06-01,40.0,510201,2.0,34.490002,S,510201,WOMEN'S SUIT
31356312,1996-02-01,111.0,510201,2.0,72.5,,510201,WOMEN'S SUIT
31356342,1991-07-01,46.0,510201,2.0,114.95,,510201,WOMEN'S SUIT
31356346,1988-09-01,4.0,510201,2.0,85.0,,510201,WOMEN'S SUIT
31356355,1992-05-01,45.0,510201,2.0,129.89999,,510201,WOMEN'S SUIT
31356365,1993-01-01,80.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31356374,1993-10-01,174.0,510201,2.0,26.5,,510201,WOMEN'S SUIT
31356386,1991-10-01,91.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31356408,1996-02-01,76.0,510201,2.0,29.99,S,510201,WOMEN'S SUIT
31356415,1992-12-01,4.0,510201,2.0,44.990002,,510201,WOMEN'S SUIT
31356435,1992-08-01,100.0,510201,2.0,49.939999,,510201,WOMEN'S SUIT
31356439,1994-11-01,4.0,510201,2.0,115.0,R,510201,WOMEN'S SUIT
31356441,1996-04-01,239.0,510201,2.0,90.0,S,510201,WOMEN'S SUIT
31356450,1993-10-01,806.0,510201,2.0,109.95,,510201,WOMEN'S SUIT
31356465,1996-12-01,25.0,510201,2.0,174.98,C,510201,WOMEN'S SUIT
31356490,1991-12-01,3.0,510201,2.0,118.0,,510201,WOMEN'S SUIT
31356491,1997-01-01,238.0,510201,2.0,63.0,R,510201,WOMEN'S SUIT
31356499,1992-01-01,128.0,510201,2.0,40.0,,510201,WOMEN'S SUIT
31356508,1994-07-01,45.0,510201,2.0,98.980003,S,510201,WOMEN'S SUIT
31356511,1994-02-01,86.0,510201,2.0,74.980003,,510201,WOMEN'S SUIT
31356513,1996-02-01,248.0,510201,2.0,161.25,S,510201,WOMEN'S SUIT
31356535,1992-07-01,128.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31356540,1995-02-01,93.0,510201,2.0,91.980003,,510201,WOMEN'S SUIT
31356558,1996-12-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31356576,1991-01-01,83.0,510201,2.0,40.0,,510201,WOMEN'S SUIT
31356591,1994-08-01,93.0,510201,2.0,92.980003,C,510201,WOMEN'S SUIT
31356627,1996-05-01,136.0,510201,2.0,104.99,C,510201,WOMEN'S SUIT
31356631,1996-05-01,80.0,510201,2.0,125.0,R,510201,WOMEN'S SUIT
31356633,1997-01-01,217.0,510201,2.0,30.0,,510201,WOMEN'S SUIT
31356635,1989-03-01,45.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31356643,1996-09-01,50.0,510201,2.0,74.980003,C,510201,WOMEN'S SUIT
31356644,1996-09-01,81.0,510201,2.0,51.0,C,510201,WOMEN'S SUIT
31356667,1992-11-01,130.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31356675,1996-07-01,232.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31356682,1992-03-01,10.0,510201,2.0,69.980003,,510201,WOMEN'S SUIT
31356685,1992-05-01,136.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31356716,1996-05-01,174.0,510201,2.0,34.950001,,510201,WOMEN'S SUIT
31356744,1996-10-01,35.0,510201,2.0,65.0,,510201,WOMEN'S SUIT
31356748,1993-04-01,86.0,510201,2.0,64.980003,,510201,WOMEN'S SUIT
31356766,1995-12-01,806.0,510201,2.0,120.0,,510201,WOMEN'S SUIT
31356767,1993-10-01,106.0,510201,2.0,35.0,,510201,WOMEN'S SUIT
31356786,1995-03-01,64.0,510201,2.0,51.990002,S,510201,WOMEN'S SUIT
31356789,1993-10-01,61.0,510201,2.0,48.98,,510201,WOMEN'S SUIT
31356797,1991-01-01,19.0,510201,2.0,90.0,,510201,WOMEN'S SUIT
31356802,1996-09-01,6.0,510201,2.0,50.0,,510201,WOMEN'S SUIT
31356816,1996-08-01,125.0,510201,2.0,74.980003,,510201,WOMEN'S SUIT
31356838,1989-01-01,55.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31356865,1997-01-01,3.0,510201,2.0,119.98,S,510201,WOMEN'S SUIT
